id,user_id,account_id,occurred_at,direction,amount,balance_after,counterparty_name,counterparty_bank,counterparty_account_hash,category,transaction_type,channel,memo,is_recurring,is_synthetic
txn-02-0398,demo-parent-02,1102234568,2025-09-27T15:20:00+09:00,OUT,669760,14226298,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0399,demo-parent-02,1102234568,2025-10-01T13:02:00+09:00,IN,308151,14534449,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0400,demo-parent-02,1102234568,2025-10-02T09:36:00+09:00,OUT,83765,14450684,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0401,demo-parent-02,1102234568,2025-10-02T15:14:00+09:00,IN,540997,14991681,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0402,demo-parent-02,1102234568,2025-10-03T10:18:00+09:00,OUT,21152,14970529,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0403,demo-parent-02,1102234568,2025-10-05T09:00:00+09:00,OUT,700000,14270529,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0404,demo-parent-02,1102234568,2025-10-13T09:53:00+09:00,OUT,41913,14228616,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0405,demo-parent-02,1102234568,2025-10-14T08:15:00+09:00,OUT,13130,14215486,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0406,demo-parent-02,1102234568,2025-10-14T09:00:00+09:00,OUT,142640,14072846,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0407,demo-parent-02,1102234568,2025-10-15T09:54:00+09:00,OUT,223980,13848866,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0408,demo-parent-02,1102234568,2025-10-15T13:27:00+09:00,IN,629937,14478803,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0409,demo-parent-02,1102234568,2025-10-15T13:57:00+09:00,IN,498073,14976876,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0410,demo-parent-02,1102234568,2025-10-15T15:03:00+09:00,OUT,753011,14223865,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0411,demo-parent-02,1102234568,2025-10-16T16:30:00+09:00,IN,586771,14810636,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0412,demo-parent-02,1102234568,2025-10-17T14:57:00+09:00,OUT,41628,14769008,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0413,demo-parent-02,1102234568,2025-10-17T15:20:00+09:00,OUT,869307,13899701,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0414,demo-parent-02,1102234568,2025-10-18T11:10:00+09:00,OUT,600000,13299701,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0415,demo-parent-02,1102234568,2025-10-20T12:22:00+09:00,IN,515256,13814957,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0416,demo-parent-02,1102234568,2025-10-21T18:48:00+09:00,OUT,64717,13750240,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0417,demo-parent-02,1102234568,2025-10-22T16:29:00+09:00,OUT,393025,13357215,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0418,demo-parent-02,1102234568,2025-10-24T12:56:00+09:00,IN,184044,13541259,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0419,demo-parent-02,1102234568,2025-10-24T14:12:00+09:00,IN,631937,14173196,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0420,demo-parent-02,1102234568,2025-10-27T11:07:00+09:00,OUT,663270,13509926,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0421,demo-parent-02,1102234568,2025-10-27T13:01:00+09:00,IN,486151,13996077,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0422,demo-parent-02,1102234568,2025-10-27T13:49:00+09:00,IN,459676,14455753,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0423,demo-parent-02,1102234568,2025-10-28T16:13:00+09:00,OUT,67987,14387766,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0424,demo-parent-02,1102234568,2025-10-30T15:08:00+09:00,OUT,75067,14312699,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0425,demo-parent-02,1102234568,2025-10-31T13:04:00+09:00,IN,306263,14618962,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0426,demo-parent-02,1102234568,2025-10-31T17:34:00+09:00,OUT,284138,14334824,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0427,demo-parent-02,1102234568,2025-10-31T17:45:00+09:00,IN,218459,14553283,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0428,demo-parent-02,1102234568,2025-11-01T09:51:00+09:00,OUT,695729,13857554,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0429,demo-parent-02,1102234568,2025-11-03T13:46:00+09:00,OUT,63716,13793838,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0430,demo-parent-02,1102234568,2025-11-04T10:48:00+09:00,OUT,909219,12884619,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0431,demo-parent-02,1102234568,2025-11-04T11:37:00+09:00,IN,609738,13494357,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0432,demo-parent-02,1102234568,2025-11-05T09:00:00+09:00,OUT,700000,12794357,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0433,demo-parent-02,1102234568,2025-11-05T11:51:00+09:00,IN,435737,13230094,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0434,demo-parent-02,1102234568,2025-11-08T16:19:00+09:00,OUT,292122,12937972,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0435,demo-parent-02,1102234568,2025-11-09T15:08:00+09:00,IN,472061,13410033,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0436,demo-parent-02,1102234568,2025-11-10T14:25:00+09:00,OUT,23457,13386576,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0437,demo-parent-02,1102234568,2025-11-10T17:12:00+09:00,OUT,76611,13309965,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0438,demo-parent-02,1102234568,2025-11-11T13:39:00+09:00,OUT,25604,13284361,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0439,demo-parent-02,1102234568,2025-11-13T10:35:00+09:00,IN,420245,13704606,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0440,demo-parent-02,1102234568,2025-11-14T09:00:00+09:00,OUT,187113,13517493,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0441,demo-parent-02,1102234568,2025-11-14T20:16:00+09:00,OUT,80994,13436499,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0442,demo-parent-02,1102234568,2025-11-18T11:10:00+09:00,OUT,600000,12836499,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0443,demo-parent-02,1102234568,2025-11-18T12:31:00+09:00,IN,419935,13256434,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0444,demo-parent-02,1102234568,2025-11-19T11:25:00+09:00,OUT,65544,13190890,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0445,demo-parent-02,1102234568,2025-11-19T14:44:00+09:00,OUT,878227,12312663,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0446,demo-parent-02,1102234568,2025-11-21T13:55:00+09:00,OUT,364922,11947741,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0447,demo-parent-02,1102234568,2025-11-23T11:44:00+09:00,OUT,52221,11895520,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0448,demo-parent-02,1102234568,2025-11-24T14:45:00+09:00,IN,439707,12335227,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0449,demo-parent-02,1102234568,2025-11-25T16:08:00+09:00,IN,415957,12751184,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0450,demo-parent-02,1102234568,2025-11-25T16:44:00+09:00,IN,318394,13069578,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0451,demo-parent-02,1102234568,2025-11-26T12:38:00+09:00,IN,609716,13679294,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0452,demo-parent-02,1102234568,2025-11-27T11:18:00+09:00,IN,366569,14045863,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0453,demo-parent-02,1102234568,2025-11-28T12:22:00+09:00,IN,471352,14517215,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0454,demo-parent-02,1102234568,2025-11-28T17:50:00+09:00,OUT,614089,13903126,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0455,demo-parent-02,1102234568,2025-11-29T17:31:00+09:00,IN,646514,14549640,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0456,demo-parent-02,1102234568,2025-11-29T17:48:00+09:00,OUT,44166,14505474,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0457,demo-parent-02,1102234568,2025-12-02T18:25:00+09:00,OUT,68584,14436890,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0458,demo-parent-02,1102234568,2025-12-04T16:59:00+09:00,IN,657315,15094205,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0459,demo-parent-02,1102234568,2025-12-05T09:00:00+09:00,OUT,700000,14394205,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0460,demo-parent-02,1102234568,2025-12-06T13:46:00+09:00,OUT,848065,13546140,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0461,demo-parent-02,1102234568,2025-12-06T16:01:00+09:00,OUT,384039,13162101,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0462,demo-parent-02,1102234568,2025-12-06T16:54:00+09:00,OUT,623377,12538724,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0463,demo-parent-02,1102234568,2025-12-07T12:48:00+09:00,IN,415157,12953881,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0464,demo-parent-02,1102234568,2025-12-07T12:48:00+09:00,IN,426296,13380177,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0465,demo-parent-02,1102234568,2025-12-10T09:28:00+09:00,OUT,24170,13356007,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0466,demo-parent-02,1102234568,2025-12-13T10:42:00+09:00,OUT,18252,13337755,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0467,demo-parent-02,1102234568,2025-12-14T09:00:00+09:00,OUT,170756,13166999,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0468,demo-parent-02,1102234568,2025-12-14T11:59:00+09:00,IN,338293,13505292,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0469,demo-parent-02,1102234568,2025-12-14T14:24:00+09:00,OUT,643812,12861480,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0470,demo-parent-02,1102234568,2025-12-14T15:39:00+09:00,OUT,24710,12836770,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0471,demo-parent-02,1102234568,2025-12-16T11:46:00+09:00,IN,266517,13103287,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0472,demo-parent-02,1102234568,2025-12-16T13:56:00+09:00,OUT,595101,12508186,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0473,demo-parent-02,1102234568,2025-12-17T16:01:00+09:00,OUT,81741,12426445,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0474,demo-parent-02,1102234568,2025-12-18T08:29:00+09:00,OUT,21337,12405108,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0475,demo-parent-02,1102234568,2025-12-18T11:06:00+09:00,OUT,719061,11686047,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0476,demo-parent-02,1102234568,2025-12-18T11:10:00+09:00,OUT,600000,11086047,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0477,demo-parent-02,1102234568,2025-12-19T15:52:00+09:00,IN,661918,11747965,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0478,demo-parent-02,1102234568,2025-12-19T16:43:00+09:00,IN,516254,12264219,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0479,demo-parent-02,1102234568,2025-12-19T18:44:00+09:00,OUT,40595,12223624,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0480,demo-parent-02,1102234568,2025-12-21T10:43:00+09:00,IN,559944,12783568,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0481,demo-parent-02,1102234568,2025-12-24T09:58:00+09:00,OUT,33065,12750503,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0482,demo-parent-02,1102234568,2025-12-27T11:07:00+09:00,IN,687697,13438200,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0483,demo-parent-02,1102234568,2025-12-27T15:19:00+09:00,IN,713782,14151982,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0484,demo-parent-02,1102234568,2025-12-29T18:18:00+09:00,IN,460713,14612695,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0485,demo-parent-02,1102234568,2025-12-31T14:39:00+09:00,IN,662365,15275060,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0486,demo-parent-02,1102234568,2026-01-01T17:27:00+09:00,IN,650819,15925879,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0487,demo-parent-02,1102234568,2026-01-02T11:53:00+09:00,IN,619401,16545280,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0488,demo-parent-02,1102234568,2026-01-03T12:50:00+09:00,OUT,21966,16523314,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0489,demo-parent-02,1102234568,2026-01-05T09:00:00+09:00,OUT,700000,15823314,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0490,demo-parent-02,1102234568,2026-01-05T11:47:00+09:00,OUT,556721,15266593,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0491,demo-parent-02,1102234568,2026-01-07T10:59:00+09:00,OUT,689991,14576602,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0492,demo-parent-02,1102234568,2026-01-07T16:21:00+09:00,IN,294040,14870642,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0493,demo-parent-02,1102234568,2026-01-13T11:02:00+09:00,IN,682307,15552949,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0494,demo-parent-02,1102234568,2026-01-14T09:00:00+09:00,OUT,179231,15373718,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0495,demo-parent-02,1102234568,2026-01-14T13:39:00+09:00,IN,411831,15785549,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0496,demo-parent-02,1102234568,2026-01-15T10:20:00+09:00,OUT,745908,15039641,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0497,demo-parent-02,1102234568,2026-01-15T11:51:00+09:00,IN,636096,15675737,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0498,demo-parent-02,1102234568,2026-01-15T14:08:00+09:00,IN,569275,16245012,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0499,demo-parent-02,1102234568,2026-01-17T15:58:00+09:00,IN,338083,16583095,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0500,demo-parent-02,1102234568,2026-01-17T18:05:00+09:00,OUT,83211,16499884,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0501,demo-parent-02,1102234568,2026-01-18T11:10:00+09:00,OUT,600000,15899884,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0502,demo-parent-02,1102234568,2026-01-20T13:06:00+09:00,OUT,643054,15256830,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0503,demo-parent-02,1102234568,2026-01-20T14:39:00+09:00,OUT,23192,15233638,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0504,demo-parent-02,1102234568,2026-01-21T15:54:00+09:00,IN,445094,15678732,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0505,demo-parent-02,1102234568,2026-01-22T17:22:00+09:00,OUT,22171,15656561,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0506,demo-parent-02,1102234568,2026-01-23T11:43:00+09:00,OUT,347252,15309309,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
